Sum_uniform_1;Sum_uniform_2;Sum_uniform_10;Sum_uniform_100;Sum_exponential_1;Sum_exponential_2;Sum_exponential_10;Sum_exponential_100;Sum_lorentzian_1;Sum_lorentzian_2;Sum_lorentzian_10;Sum_lorentzian_100
0.569556;0.813698;0.446628;0.563304;0.493782;0.0745737;1.33211;1.11772;-0.124257;0.778646;10.0059;43.0854
0.334814;0.59381;0.378016;0.48115;0.973263;0.487489;0.926442;0.947024;-3.99311;-69.7092;0.459778;0.444252
0.733791;0.281939;0.641901;0.527261;2.14121;0.671612;0.681004;0.969188;-0.40057;-0.863506;-4.34254;2.76413
0.0541515;0.295707;0.577519;0.507562;2.32069;0.779243;0.834111;0.900567;4.28547;-0.80775;0.460418;-0.356229
0.0824586;0.11407;0.440305;0.509324;2.34381;0.0755365;1.2032;1.25381;-0.255357;-2.19276;1.43256;1.87948
0.0830595;0.606518;0.484505;0.53057;1.38167;1.07572;0.736398;0.881754;0.889917;-0.669965;-0.381498;-0.317221
0.144226;0.478073;0.459347;0.496402;0.387944;0.897403;0.889598;0.871073;-0.100325;-2.23801;-1.10834;1.6006
0.709525;0.829829;0.423551;0.518877;0.0167258;1.9034;0.670158;0.898009;1.36753;-0.618808;3.14208;-0.0909323
0.792966;0.6684;0.503914;0.484988;1.20521;0.60132;1.17783;0.976951;-0.210948;-0.652151;4.28694;-5.12331
0.0631612;0.45045;0.515098;0.485559;2.93836;0.3763;0.790814;1.15415;4.66402;4.9855;-1.05988;2.9896
0.151866;0.54036;0.530284;0.488977;0.171433;1.03871;1.66987;0.950374;1.46247;0.472687;-5.70979;-4.99378
0.573492;0.781177;0.459028;0.507332;0.0197287;0.551373;0.910953;0.935714;-0.278401;-1.85421;-2.54697;0.47283
0.606662;0.533219;0.508312;0.516177;0.520964;0.672352;1.15205;0.957533;-0.982011;0.87911;-0.980206;-4.64866
0.0900407;0.377414;0.530657;0.50753;0.365898;1.40615;0.696224;0.948402;-0.442478;-0.179568;0.721451;-0.698871
0.63061;0.339183;0.60593;0.511317;0.737668;1.57106;2.19807;1.16568;-4.48885;1.3809;0.244111;-1.84244
0.178616;0.601899;0.550649;0.512991;0.401396;0.721863;0.928656;0.888131;77.3736;-4.00939;-0.387554;-1.47908
0.596644;0.577842;0.426361;0.441915;0.201327;0.63839;0.925664;1.25853;-0.720903;-1.48017;0.790524;0.924272
0.521831;0.836045;0.589663;0.501173;0.526726;1.62849;1.45661;1.17315;-0.443626;-0.165645;0.22459;-4.4446
0.442804;0.647563;0.629977;0.496991;0.273377;0.352457;1.13706;0.934117;-0.693601;2.15336;14.892;0.274895
0.672537;0.440681;0.448671;0.464877;0.833709;1.32176;1.04092;0.980627;-5.04402;-7.09429;0.413736;-2.49813
0.487574;0.821039;0.46252;0.487201;0.585969;1.25679;0.763901;1.01283;-0.342016;-11.6094;-0.0143285;-2.70091
0.845216;0.335118;0.728541;0.498087;1.68496;1.4657;0.626245;1.19699;-0.327715;-1.18615;-0.489526;0.946242
0.862163;0.643289;0.769839;0.518538;1.73844;1.5999;0.709632;0.971913;6.46664;6.31782;-2.12602;-0.136156
0.938676;0.595022;0.366869;0.507494;1.50226;0.824195;1.06913;1.08704;-1.19465;-1.71274;-1.23077;-3.47896
0.681605;0.226264;0.474467;0.480369;2.15424;0.816495;0.767027;1.06026;0.913631;-0.519302;-0.120412;0.491727
0.949811;0.309452;0.362932;0.4704;1.1108;0.910633;1.05032;1.10085;3.985;0.187704;-0.801085;-4.32966
0.902575;0.501374;0.676628;0.462162;0.699554;0.550261;0.810525;1.21659;0.672966;-0.755235;0.568646;0.246321
0.716894;0.566138;0.507161;0.530764;0.124145;2.72485;0.830458;0.871188;17.6876;-0.187574;-0.3511;1.06598
0.389923;0.714122;0.464636;0.461831;1.6389;0.685113;1.17598;1.28588;0.409583;-0.576067;2.58118;-0.472668
0.196278;0.769557;0.441525;0.521256;0.0173212;0.688759;1.09612;0.994416;-0.249296;0.507537;40.2578;1.05129
0.585848;0.685145;0.507627;0.492258;2.35009;1.70116;1.00499;1.0457;1.21707;-0.763484;0.33139;-0.875374
0.0406958;0.394134;0.550751;0.470282;0.431166;0.390374;0.660859;0.978054;-1.30473;0.45723;0.719679;-9.23391
0.528689;0.818713;0.475068;0.481103;2.98601;0.616198;0.942008;1.18897;-3.40586;-0.130567;-77.4773;-1.80596
0.176297;0.0278551;0.458291;0.489038;3.23799;0.791126;0.865265;0.901401;-4.61025;-0.829317;-13.8265;0.288981
0.867861;0.649689;0.387985;0.482648;0.0408845;0.369127;1.00059;1.03483;3.50459;-13.882;-0.339373;-0.546657
0.629038;0.400252;0.499355;0.494732;0.0970036;1.73748;0.729373;1.1169;-0.902881;0.0884464;3.72363;-1.34802
0.820324;0.457442;0.549398;0.468973;0.790909;0.114774;1.09107;1.15178;1.26944;-0.290565;-0.982604;0.57861
0.95639;0.181053;0.478166;0.492217;1.3517;0.606822;1.07217;0.940826;-1.20533;-0.357242;6.03271;1.38003
0.547588;0.651881;0.606343;0.5214;0.136652;0.350977;1.00138;1.02907;-0.933656;0.60443;-1.03946;1.71547
0.2995;0.287258;0.486797;0.487374;0.933814;0.279532;0.670319;0.969732;-0.878895;-0.316475;-0.869778;-0.635375
0.199855;0.201887;0.531302;0.49169;0.330451;0.271747;0.610243;0.999636;0.0695482;0.126989;-0.233781;0.0785984
0.285307;0.28994;0.555456;0.461675;0.910027;1.10761;1.22939;0.93491;0.675891;-0.741931;0.73078;0.174077
0.462068;0.716677;0.432059;0.456109;0.766982;0.0833253;0.96118;1.04216;-0.527642;-1.50328;1.0128;0.569223
0.495881;0.248234;0.592993;0.50844;0.76359;0.843672;1.07728;0.864489;1.09568;-0.509742;-0.299539;1.08184
0.00706941;0.730254;0.449174;0.504051;0.218086;0.606331;1.4241;1.21607;0.651616;-0.985294;3.68305;-0.661352
0.388306;0.334617;0.523462;0.487411;0.512287;1.03171;1.06151;0.918151;1.64612;-2.79885;-1.02125;93.8165
0.984076;0.539809;0.40967;0.486506;3.17889;0.603273;0.845042;0.919112;5.79619;0.86058;0.0964565;2.89442
0.856033;0.808258;0.47903;0.485351;0.274493;0.394767;1.90073;0.960903;-4.94206;0.124755;-0.365072;0.920488
0.550554;0.809932;0.492295;0.468259;0.49439;1.16262;0.54606;0.940322;-1.22367;-0.137275;-0.465186;17.9475
0.702121;0.534886;0.508026;0.516473;2.88197;1.39117;1.34683;1.00684;3.39048;-0.174447;-4.69705;-1.27549
0.0554079;0.71253;0.329209;0.531284;0.202941;1.60299;0.960184;1.12753;-1.49621;-0.0383013;0.291636;0.481174
0.812814;0.572681;0.423802;0.467594;2.23239;0.888655;1.08255;0.892881;-0.640636;-4.47055;-0.386058;0.469726
0.117394;0.701633;0.4142;0.505426;0.708049;0.508819;1.44296;1.01513;-6.8929;4.07371;1.80306;-3.44557
0.321209;0.512228;0.566929;0.50901;0.591189;1.16966;1.65127;1.00742;-0.0977067;2.11401;1.22035;-0.275482
0.381284;0.634461;0.288938;0.466002;0.22171;1.49155;0.908133;0.993759;-3.68531;5.89486;-2.91146;-0.0187878
0.668805;0.379931;0.579355;0.473167;0.668345;0.965269;0.627364;0.921877;-7.27218;0.120991;-0.267044;-0.0334596
0.18697;0.294562;0.604433;0.496604;0.691976;1.12129;1.2929;1.21065;7.43989;1.55902;1.26443;0.0106735
0.597475;0.53154;0.581297;0.46932;1.55671;1.5189;0.84178;1.11694;1.09438;-1.6475;8.77331;0.0144883
0.0604509;0.836134;0.560054;0.488946;1.10568;0.324976;0.882938;0.894978;-0.457544;9.22538;-2.25287;1.68785
0.779181;0.555976;0.473827;0.493442;0.570881;0.326882;0.824518;0.911098;1.01025;1.60704;2.36959;-1.77672
0.959532;0.575028;0.550355;0.490197;1.61827;1.77254;0.970165;0.923894;0.216198;-0.576226;-1.72972;4.24311
0.799152;0.197496;0.724371;0.508754;2.45719;0.636986;1.69227;0.985942;-2.75932;-1.01565;0.66935;0.488483
0.817381;0.663232;0.530885;0.491835;0.186731;0.844229;0.595589;0.956372;0.336308;-0.997188;2.18319;4.75582
0.500842;0.541818;0.577583;0.513334;2.55317;1.28415;0.958257;1.06326;1.76298;0.000359163;-0.388273;-0.876415
0.957018;0.198891;0.466106;0.532667;1.75887;0.643922;1.68174;0.981309;-0.601678;-2.55322;-0.986456;1.61393
0.995671;0.49215;0.607224;0.497365;0.0627662;1.34063;0.743429;1.06593;0.909865;-8.61802;0.359792;-4.01547
0.530241;0.380031;0.551052;0.472224;0.166847;0.465895;0.948637;0.958674;-2.0374;1.15652;-2.50559;0.510393
0.722294;0.614598;0.509867;0.523651;2.77506;2.5795;1.27433;1.09295;0.732988;9.14434;0.14137;-2.92467
0.678142;0.481198;0.596342;0.509365;0.345134;0.61039;0.595496;0.961178;0.599202;0.692401;1.82692;-13.773
0.368926;0.427066;0.450242;0.501173;0.842211;1.03412;1.0127;1.07961;0.944288;1.15691;-5.16342;0.770451
0.209683;0.230011;0.614046;0.514494;0.0752348;0.482975;1.36974;0.898382;-1.94775;1.43854;1.59326;2.6485
0.0993467;0.247104;0.5;0.512487;2.13239;0.570403;1.15803;1.07198;-1.15253;-0.382521;4.47038;0.372852
0.531557;0.534325;0.507787;0.542397;0.287197;0.25367;0.705531;1.06876;2.64842;-0.491095;-1.38612;-12.0439
0.400527;0.345039;0.453381;0.491918;0.0162791;0.369369;1.33417;1.07983;-4.5564;0.178339;-8.85597;0.273045
0.684287;0.347056;0.509658;0.466308;0.0361875;0.924681;1.43149;0.896493;4.13227;-33.8333;-0.0985672;-1.20945
0.82667;0.349712;0.428897;0.552555;0.253772;0.780818;0.884706;1.06729;-2.31402;-1.3023;-0.903605;-0.225699
0.625553;0.578921;0.562142;0.532383;0.747226;0.541794;1.17925;1.02434;-0.623323;-1.91572;0.119302;-0.173811
0.261716;0.543144;0.437441;0.496179;1.4484;3.15735;0.733405;0.924995;0.0525987;-1.02508;-1.14953;-0.561292
0.599741;0.141164;0.545631;0.477391;1.64934;0.556563;0.862108;1.01731;-1.07457;-1.12872;0.121297;2.37786
0.833629;0.712988;0.56336;0.541315;0.398252;0.978496;1.00892;0.947926;8.49831;5.73971;0.612564;2.43448
0.712347;0.619919;0.419341;0.510983;0.313937;1.46328;0.883758;1.08676;-0.782697;-8.92483;1.9133;-1.61737
0.118284;0.400584;0.502825;0.500734;0.926484;1.8057;0.648421;1.00848;-1.04838;0.2813;-0.28522;5.57871
0.958437;0.888013;0.380905;0.507527;0.0183491;0.499752;1.19749;1.1024;-3.29479;33.1174;13.166;2.69973
0.882303;0.418411;0.457353;0.550781;1.51466;1.17243;0.881841;0.836235;-17.8556;-0.925869;-0.705039;-3.91767
0.577581;0.222834;0.55063;0.471076;0.334381;0.479069;0.750702;0.98253;0.320108;1.1478;-1.8269;-4.28993
0.806836;0.581532;0.501449;0.501034;0.120999;1.00707;1.10332;0.993487;-1.55767;-1.59744;0.739967;-0.519235
0.237609;0.73225;0.430783;0.480633;0.793422;0.480257;0.84231;1.05473;4.49063;2.04791;7.55281;0.635908
0.0627353;0.808893;0.531172;0.523879;0.336759;0.396915;0.795148;0.900824;3.65808;-2.06594;11.0034;0.595241
0.495867;0.543553;0.446405;0.51146;0.509836;0.787922;1.16297;1.08112;257.145;-0.123739;-4.0025;1.08969
0.759355;0.644882;0.341717;0.459668;0.809547;0.527236;0.984474;0.878372;0.731153;1.92653;-1.98737;1.09557
0.457845;0.669778;0.5973;0.511799;1.34903;0.31016;0.808924;0.980901;1.62375;1.90331;2.40138;-0.834488
0.740382;0.309986;0.551135;0.484242;0.212086;2.48016;1.4417;0.895449;-0.438392;-1.01616;10.689;11.0461
0.761513;0.557788;0.384209;0.462939;2.15356;1.139;1.10382;0.853194;6.88177;0.00547252;1.67471;-0.170024
0.437369;0.52952;0.445657;0.501692;0.378502;0.640275;0.686463;0.945102;21.3724;0.33832;1.65894;2.87339
0.665789;0.304849;0.646081;0.494158;0.279943;2.32547;0.681561;1.23229;-0.843858;17.1734;0.141279;-0.606063
0.947556;0.966892;0.519151;0.456294;0.148225;0.502474;0.654179;1.0755;0.146561;0.479475;1.28598;1.51887
0.62719;0.604311;0.47776;0.522696;1.00619;0.920901;1.03387;0.990681;0.0538289;0.0330448;-0.330013;-2.78368
0.641022;0.395481;0.551577;0.493701;2.61472;2.06399;1.22225;1.01642;-0.8251;0.858249;2.1611;-0.137812
0.787943;0.783188;0.393903;0.482462;1.97533;0.709504;0.923404;1.10979;0.564728;5.14585;-1.16489;0.24672
0.576987;0.511604;0.543231;0.48252;0.611186;0.69902;1.1488;1.22645;-1.39152;3.198;0.307806;0.835145
0.775181;0.399098;0.458365;0.503803;2.76227;1.16314;1.77846;1.21913;-2.21799;1.33705;3.43794;-3.0949
0.60648;0.68804;0.504772;0.493515;0.0798077;2.34798;1.13257;1.05042;0.15522;-0.565551;-1.23873;-71.5515
0.255322;0.282867;0.68917;0.550251;0.171691;0.10607;1.48341;1.13251;0.899225;6.20121;-0.0114809;-0.731385
0.303053;0.598729;0.496727;0.49479;0.0709235;1.3459;1.47954;1.02645;1.70745;-2.67662;216.783;-0.329704
0.395675;0.595436;0.64552;0.486751;1.39722;1.38565;0.653949;1.07327;-0.608737;1.83453;-25.7748;0.782082
0.990915;0.553538;0.603065;0.557353;0.39119;0.882127;1.23804;1.00226;-0.278847;0.0740357;1.06521;1.23039
0.146544;0.800113;0.360473;0.48747;0.0805302;1.76339;1.01563;1.15683;-0.551016;0.138911;-0.555078;0.243386
0.914893;0.547763;0.585817;0.516606;0.460301;0.42214;0.71136;1.06216;0.642766;-0.922112;-0.483631;-3.47072
0.399856;0.258049;0.543982;0.489885;0.0870275;1.06375;1.53939;1.17978;0.192177;-22.4411;2.44435;-0.511848
0.829685;0.872433;0.463179;0.481372;3.16052;1.39615;0.878638;1.04753;1.28637;-1.03547;-3.13477;0.425492
0.710907;0.197702;0.47638;0.495431;0.319595;0.988094;0.672102;1.10365;-1.80799;-4.4008;-1.30371;2.41585
0.404613;0.503803;0.531455;0.503154;1.16924;0.456195;0.91508;1.21791;-8.30485;0.363246;-5.54742;-14.6153
0.754339;0.287239;0.660058;0.435604;1.04218;0.0564627;0.933437;0.885828;0.688216;0.125353;-0.420029;-0.124162
0.966358;0.686798;0.548137;0.474454;1.61444;0.208854;1.05682;1.1756;-0.533038;2.46163;0.584824;-1.30433
0.280886;0.589056;0.502542;0.505975;0.0792173;0.992564;0.952742;0.922116;3.8282;-0.333992;-1.42756;-0.394534
0.640719;0.377902;0.533718;0.446032;0.0664769;1.11892;0.767143;1.05066;-6.95503;0.182905;-0.748697;-0.680499
0.546061;0.872042;0.560329;0.509208;0.212231;1.42822;0.799517;1.17375;0.473299;1.40543;-0.552772;0.351426
0.902324;0.686221;0.545125;0.489099;0.173591;1.97249;0.667152;0.94108;-2.98834;4.06751;0.05011;-0.412112
0.938931;0.611638;0.460229;0.541721;0.246313;1.0794;1.07785;0.998441;0.701605;1.29557;0.283509;-0.13415
0.41838;0.752495;0.42324;0.459535;0.69318;1.92254;1.63502;1.08895;3.03718;-0.403011;-4.7969;-2.32617
0.487315;0.969326;0.501508;0.487269;1.62534;2.24068;1.16227;0.988202;-0.673058;-0.81437;-2.52217;-1.34152
0.557386;0.677747;0.707473;0.537309;0.873605;0.707441;0.797353;0.977184;-1.96291;-0.361414;0.562123;0.0762973
0.44665;0.498688;0.383303;0.494278;2.13353;1.05383;0.625422;0.876922;0.15348;-0.70586;0.0194348;2.47101
0.979294;0.636537;0.416093;0.535363;1.03639;1.22095;0.923552;1.17291;-1.67404;-0.152217;-1.97866;3.38928
0.120185;0.598759;0.540563;0.522396;2.10379;0.5915;1.17097;0.989995;9.55978;1.57258;0.217682;-1.44087
0.112988;0.602252;0.573603;0.468346;1.7011;0.732874;0.550412;1.02495;0.180835;-6.98153;1.45738;0.628169
0.361714;0.0888532;0.438669;0.527282;3.47725;0.340001;0.927531;1.17434;0.8995;0.0766874;0.337982;-0.17585
0.318795;0.529214;0.475218;0.522635;0.27254;0.316873;1.05174;0.974244;1.29479;-0.569894;0.963015;-0.181214
0.104924;0.411537;0.58975;0.501274;0.489111;0.35368;1.27862;1.10222;-0.313765;-1.15102;0.446049;-0.692321
0.431476;0.171339;0.450045;0.52522;0.151796;0.845811;0.66061;1.24936;-0.419293;0.0698055;0.530222;0.177175
0.851674;0.518671;0.318182;0.471155;0.597147;1.05775;1.49079;0.923872;-0.29025;0.197378;-0.251966;2.23354
0.549176;0.20031;0.74324;0.520077;0.339693;0.108963;0.716688;0.857438;-1.64213;-1.59705;1.6244;-0.578136
0.461136;0.53371;0.411643;0.532846;0.0373781;0.817569;0.848696;0.88716;0.324207;-1.12781;-1.94482;-0.821866
0.982604;0.585583;0.494815;0.526796;0.187099;0.0630006;0.750854;1.06637;1.52047;-0.194415;0.348464;1.53919
0.263226;0.323406;0.427952;0.546432;0.299878;1.44282;1.00003;0.868772;0.37654;2.02324;0.230956;-2.64135
0.787416;0.419532;0.548185;0.517269;0.507443;0.952404;0.725109;0.897137;0.222236;1.06917;-2.8052;0.447192
0.413424;0.602953;0.654718;0.463521;0.224499;4.75319;2.2005;1.06733;-0.770748;-2.98649;0.879286;1.00665
0.705782;0.556642;0.461688;0.492395;2.5821;1.60472;1.1523;1.07353;0.0309836;1.01829;-0.178834;3.81871
0.225292;0.527148;0.593977;0.502561;1.21464;0.201629;0.798497;1.07627;-1.33339;-0.0472034;-1.34428;-1.13662
0.222925;0.566306;0.495374;0.54181;1.09682;1.62922;0.701604;0.970093;-0.149189;0.478285;-0.0699631;5.23438
0.170096;0.710548;0.510524;0.506274;0.35719;1.35131;1.2127;0.941929;1.17164;1.52661;-0.28692;8.54272
0.705413;0.4925;0.565088;0.505754;0.137649;1.32223;0.967268;0.788884;3.62349;26.6511;-57.1507;-3.71272
0.0660171;0.533579;0.470999;0.47903;0.14973;0.832964;1.10136;0.866634;-1.91049;2.08753;-0.261005;1.40613
0.655461;0.625788;0.345453;0.469299;0.24331;2.00946;1.08245;1.25799;0.524867;-1.28615;0.160486;-0.149352
0.286606;0.628359;0.528942;0.520519;4.00839;0.526303;0.705421;1.02396;1.16148;-0.134669;-1.93267;0.7451
0.497872;0.716811;0.399576;0.53523;0.0708626;1.40576;0.886888;1.0797;-0.0773379;0.910395;-0.261744;-1.55789
0.124941;0.234286;0.284421;0.495705;0.630564;0.0417087;1.3968;1.01581;0.0730509;30.4038;0.0760706;-0.259249
0.552779;0.526035;0.340267;0.472981;1.17054;0.101097;0.69393;1.01728;3.13206;0.415835;0.325666;-0.612374
0.642766;0.243519;0.458499;0.469633;0.0775784;0.692057;1.08038;1.12941;-0.998369;0.43521;1.90324;-0.329547
0.0520141;0.480029;0.497107;0.477118;0.24385;0.69726;1.33449;1.05805;2.79424;1.07345;-0.484498;0.0788244
0.566006;0.231953;0.553139;0.469249;1.03057;1.67518;1.05494;0.992899;-2.29143;-0.566145;-0.684834;1.60223
0.958374;0.09553;0.474987;0.489951;0.347972;1.26179;1.74533;0.87459;2.06692;-4.32178;0.944894;2.07742
0.0589749;0.541528;0.58417;0.512992;0.195077;0.303263;1.53031;1.0471;0.484899;0.11072;-0.841092;2.39556
0.90872;0.781739;0.429445;0.49896;1.53362;0.243295;0.949334;1.03335;0.020261;-4.81142;4.48522;-0.173388
0.374855;0.431234;0.434064;0.472505;3.8097;2.85534;1.00677;0.773889;1.13968;-1.89266;-0.00285978;-4.96683
0.997058;0.619432;0.526615;0.520791;0.843879;0.306678;1.23104;1.04018;-4.3133;5.8876;0.60903;4.18248
0.412298;0.771431;0.215578;0.499414;2.27877;1.43598;0.922287;1.10638;-1.04582;-0.42684;-0.763041;-0.515775
0.0161564;0.660317;0.362365;0.499718;1.01471;1.54655;1.1671;0.97648;0.0256943;-0.23215;-9.33644;-21.1786
0.091279;0.480597;0.497102;0.483708;2.74273;0.174117;1.11276;0.927364;-4.20577;-4.80044;-1.11694;0.296645
0.614066;0.547181;0.535728;0.489498;1.06987;2.25498;1.49266;0.986839;-0.74266;0.900407;-0.362611;3.02087
0.165331;0.594713;0.433965;0.468863;0.594044;1.50095;0.923507;0.914356;0.289275;-1.80343;-1.08323;-1.68712
0.83195;0.617762;0.542468;0.533692;1.59787;0.593598;0.956018;1.08812;0.655528;0.0240391;1.5848;-1.5807
0.627407;0.653873;0.482341;0.532412;1.47867;0.830048;1.11929;0.989845;10.2589;0.698902;-1.61003;-0.1366
0.0946688;0.353275;0.500021;0.4906;0.0271561;0.995224;1.00562;1.02414;-2.0945;0.0490601;-1.26984;-1.54369
0.522491;0.562509;0.436768;0.519311;0.607149;0.446951;1.00577;0.869733;-0.190505;-0.616298;0.268506;1.63984
0.945946;0.734266;0.54667;0.515041;0.32945;0.575845;1.08291;0.999965;-3.24823;23.3965;-1.92052;-3.52171
0.302955;0.740729;0.409123;0.488991;1.13683;1.05819;0.807294;0.938076;-1.32638;-0.559184;1.9516;-0.35034
0.117352;0.377286;0.574948;0.52032;0.776029;0.794108;0.861306;0.958104;-0.0307412;-0.948871;-10.5649;-1.22468
0.169144;0.18371;0.424136;0.445611;1.09331;0.600153;0.912087;0.965009;-0.282425;-13.9804;0.344434;0.108849
0.661015;0.788813;0.548632;0.49981;0.213632;1.63388;0.795953;0.987081;-0.0399032;0.566389;-1.87937;4.36056
0.445819;0.370743;0.499693;0.524613;2.08722;1.97756;0.835508;0.843654;0.753359;7.58031;-1.01305;7.77683
0.0847271;0.668367;0.288454;0.47867;0.0978509;0.337614;0.773567;0.847924;0.055999;2.23209;-0.84086;-1.79215
0.574588;0.639507;0.552129;0.567273;0.88148;1.28215;0.600643;0.763355;3.27657;3.00118;-0.856159;-6.23196
0.296608;0.838793;0.55562;0.492314;2.18123;0.899355;0.737936;0.913943;0.453027;0.953997;3.74615;2.89634
0.920668;0.426243;0.448055;0.538535;1.11214;0.697852;1.43485;0.774374;-0.707971;-10.1742;-2.00902;-0.932499
0.461462;0.43374;0.663534;0.569345;0.622632;0.137607;0.786974;1.02386;-0.212719;-29.5564;0.206754;-0.682994
0.152204;0.367873;0.532893;0.542008;0.169439;0.428032;0.738897;0.816343;17.8509;1.77903;-57.7269;-0.575604
0.581298;0.223379;0.443516;0.472757;0.376155;1.35446;1.28624;1.00715;-0.377768;-0.347611;-162.685;0.957727
0.527709;0.804512;0.507635;0.509612;0.219032;1.82709;1.40565;1.10822;1.14935;-16.0348;0.512982;-0.17577
0.255428;0.139886;0.204064;0.564296;0.511083;1.12696;0.857815;0.899955;2.08983;-1.55083;-7.32155;0.937659
0.827398;0.284474;0.592488;0.491921;0.0542931;0.74862;0.714619;0.99941;2.30994;3.1622;-2.62487;-0.520795
0.475939;0.342077;0.366895;0.522979;0.355424;0.625339;1.40797;1.07365;2.40475;-4.16925;171.662;0.586811
0.032133;0.270467;0.489353;0.518893;0.0305928;1.17022;0.789374;0.977792;-0.338032;1.5067;0.466873;-0.134095
0.753353;0.639341;0.536058;0.469856;0.310666;0.257643;1.15936;1.14722;-2.23782;1.28305;-1.86696;2.14647
0.580582;0.324456;0.502589;0.499223;0.450924;0.535505;1.30849;0.875925;0.63745;2.25513;-1.13745;-0.356952
0.6868;0.82164;0.545324;0.507184;6.30043;1.31368;0.772881;1.13629;0.266643;1.86482;2.55151;-2.22865
0.7221;0.496359;0.554621;0.510174;0.00964975;0.0796709;1.23215;1.04426;0.376409;0.186806;0.00360336;-30.776
0.530874;0.895257;0.408239;0.501297;0.087604;0.284894;0.663841;0.977986;-2.3797;-0.419866;0.00683998;1.25496
0.779256;0.282517;0.482685;0.488343;1.34755;0.958837;1.16402;0.922524;-0.482775;-6.75557;-0.169171;0.236436
0.525056;0.821191;0.426251;0.504534;1.31073;1.27884;1.00985;1.03256;-1.14145;0.118724;-0.788136;0.022123
0.835754;0.615522;0.555802;0.565379;0.505225;0.827501;0.54567;1.08513;0.644002;0.158854;1.97813;-10.7453
0.682936;0.450077;0.442526;0.472682;1.08917;1.24086;0.914781;0.922088;0.446303;-0.291738;-0.342575;-12.6538
0.217049;0.596658;0.624931;0.521307;2.58661;0.827104;1.11723;1.19083;-1.39371;-0.625597;-1.49592;0.416197
0.651327;0.73718;0.399057;0.500488;0.389164;0.633018;1.21216;1.00663;0.00949307;-0.0376866;0.491802;-0.346079
0.338269;0.722664;0.519607;0.521662;0.378329;0.758145;1.69749;1.17537;0.34452;2.85863;-0.23665;0.787912
0.466713;0.233926;0.486755;0.5089;0.73361;0.281872;1.04061;1.02372;-2.31643;-4.17708;-0.106687;-4.90736
0.0216884;0.763965;0.524217;0.513268;0.288337;1.22911;1.00015;1.06338;-0.366617;-1.14478;-1.87066;-1.06689
0.586055;0.456473;0.484092;0.513751;0.394781;0.110656;1.17244;0.906764;1.11551;-0.499992;0.0695076;0.253276
0.667145;0.733673;0.486872;0.427078;1.29084;0.521862;0.759395;1.042;2.84153;-13.2467;0.195761;0.921177
0.137147;0.13249;0.358667;0.526754;0.947191;0.538861;1.28192;0.89646;-3.68385;1.64294;-2.24197;-0.129549
0.417649;0.49474;0.401533;0.495054;0.657527;0.409449;1.0482;1.00754;-0.0115744;-0.555732;5.8976;-1.98983
0.111861;0.067618;0.444702;0.435713;0.34503;0.700918;0.879423;1.02754;0.163192;0.215479;-0.397099;1.95669
0.902962;0.373356;0.215165;0.50173;1.12956;0.692535;1.05015;0.961534;-0.471929;-0.578468;-1.02403;-0.926486
0.925021;0.433423;0.381925;0.491978;3.33202;4.26599;1.04658;1.10857;0.727346;-0.154834;0.502741;-0.723468
0.828459;0.504288;0.389162;0.439612;1.0141;1.22297;0.964024;0.994475;-3.14097;0.208643;-0.447616;1.05519
0.254644;0.577028;0.469495;0.499264;2.60913;1.20791;0.714044;1.02814;-0.186411;-2.31259;-0.47479;-1.43227
0.974919;0.290029;0.518568;0.521235;0.351912;0.228532;1.13112;0.896104;-0.340033;0.477726;-9.0951;0.30718
0.818198;0.344516;0.501639;0.449048;0.402805;0.123148;0.576308;1.12469;3.0106;0.380096;1.05111;0.865095
0.230214;0.509597;0.601683;0.48923;0.263046;1.84006;0.938953;1.06786;-0.0063542;-0.47055;-12.8509;-0.835262
0.286963;0.188566;0.446309;0.523831;0.599994;1.88796;0.778321;0.903197;-3.25698;-0.273375;0.705693;-2.61609
0.993262;0.901313;0.46204;0.509407;2.60871;1.02415;0.822486;0.99863;1.65287;0.618649;-0.438334;1.30835
0.236;0.726069;0.528587;0.460683;2.07633;0.903151;1.6752;1.02503;-0.366545;0.534472;0.559561;0.943972
0.930011;0.541164;0.547267;0.490395;0.217456;0.41398;0.782987;1.0092;0.00388656;1.15961;2.01697;1.06739
0.999844;0.591719;0.498556;0.453546;2.2806;0.35174;0.875175;0.957553;-3.2583;2.78668;0.785259;-0.0936942
0.538047;0.555984;0.445654;0.447023;0.858085;0.417947;1.14397;0.996494;1.30121;-0.738897;-0.117097;-1.07831
0.73117;0.504165;0.498041;0.513891;0.131435;1.31931;1.02368;0.907379;-0.356859;0.979737;1.18819;-0.0140099
0.105186;0.598152;0.439204;0.463184;0.535766;1.64303;1.27024;1.00863;0.431839;-0.251148;0.772398;1.36291
0.655863;0.465261;0.578834;0.495397;0.286926;0.611061;0.802213;0.887587;-0.372908;3.39762;-0.902653;-0.0793461
0.0555523;0.452182;0.307015;0.483546;1.73318;1.68695;0.65686;1.03801;0.888023;-1.11893;4.01999;1.35267
0.628639;0.430718;0.540845;0.449441;0.199669;0.41229;1.02794;0.929269;-2.43817;-1.28121;-1.58956;3.16724
0.222147;0.468048;0.54805;0.482041;2.03087;0.397587;1.12501;1.09688;2.44883;-0.882061;0.46313;-0.816813
0.854277;0.540042;0.413941;0.504244;0.186431;0.226158;1.63607;1.02687;0.211281;-18.4121;-0.682499;0.0624066
